session_id,session_timestamp,driver_name,driver_email,station_id,connection_id,station_name_logged,kwh_charged,duration_minutes,revenue_usd,cost_usd,customer_id,date_id
2221,2026-08-24 00:29:34,Stephen Fletcher,olhaartym@example.net,507867,872876,Caldas Da Rainha (Zunder),81.07,46,32.43,14.59,,
2222,2026-08-13 19:40:36,Анастасія Гуцуляк,christopherchaney@example.org,507919,872986,2898 - הרב אבא אבוחצירא (פרטי),17.08,15,6.83,3.07,,
2223,2026-08-08 21:35:20,Gary Johnson,adam10@example.com,507865,872871,Tsela Supercharger Lexy,39.59,16,15.84,7.13,,
2224,2026-08-30 05:41:27,добродій Георгій Гайденко,isaienkoiryna@example.com,507990,873122,[eOne] Campera Almacen 1,80.49,105,32.2,14.49,,
2225,2026-08-21 17:50:12,Jon Maldonado Jr.,iakivzakharchenko@example.net,507919,872977,2898 - הרב אבא אבוחצירא (פרטי),38.58,105,15.43,6.94,,
2226,2026-08-15 01:55:04,Tammy Cameron,zorian61@example.net,508011,873186,Porto Elminyaboardwalk 🏖️,56.08,34,22.43,10.09,,
2227,2026-08-17 17:51:48,Tyler Sparks,kostiantyn70@example.net,507771,872713,ЖК Сколково Уан,36.81,42,14.72,6.63,,
2228,2026-08-30 10:28:36,Ярина Алексійчук,arsenbashtan@example.com,507919,872976,2898 - הרב אבא אבווחצירא (פרטי),26.94,64,10.78,4.85,,
2229,2026-08-13 15:52:51,Надія Христенко,udotsenko@example.net,507763,872664,Eldrive Lithuania Panemunės Baseinas,83.72,67,33.49,15.07,,
2230,2026-08-12 23:56:58,пані Юстина Ващенко,shynkarenkolukian@example.net,507921,872995,29779 - Dc,37.75,16,15.1,6.8,,
2231,2026-09-04 13:14:56,Christian Dixon,ieva54@example.org,508019,873196,Ayut. Olost Piscines,76.53,66,30.61,13.78,,
2232,2026-09-06 15:00:13,Вікторія Корж,lparasiuk@example.net,507892,872918,B& B Hotel Carabanchel ,23.4,21,9.36,4.21,,
2233,2026-08-27 08:22:14,Єлисей Жарко,iierchenko@example.net,507819,872795,FOC DC-Charger,22.05,25,8.82,3.97,,
2234,2026-08-22 19:33:46,Rhonda Haynes,sue16@example.net,507739,872626,Cepsa Gandai,7.49,0,3.0,1.35,,
2235,2026-08-27 11:21:19,Данна Ільченко,adatovstolis@example.com,507865,872871,Tesla Supercharger Lexy,57.13,52,22.85,10.28,,
2236,2026-09-04 19:26:36,Амалія Лисенко,iarynadanylenko@example.org,507806,872776,Mnises,34.48,0,13.79,6.21,,
2237,2026-09-05 09:55:05,пан Олег Жук,brandon58@example.net,507919,872983,2898 - הרב אבא אבוחצירא (פרטי),74.15,86,29.66,13.35,,
2238,2026-08-27 03:07:15,Іван Тригуб,gabriellejones@example.com,507919,872983,2898 - הרב אבא אבוחצירא (פרטי),42.86,16,17.14,7.71,,
2239,2026-08-15 09:17:47,Veronica Walker,fedir48@example.org,507808,872782,Parque Comercial Alarzón (Burgos),82.46,109,32.98,14.84,,
2240,2026-08-23 06:22:46,Jordan Schneider,robertbrown@example.com,507863,872869,[Eve] Xaion Cardona,19.84,60,7.94,3.57,,
2241,2026-09-01 14:04:01,Jack Hahn,mcgeeseth@example.net,507763,872664,Eldrivelithuania Panemunės Baseinas,74.49,82,29.8,13.41,,
2242,2026-08-11 17:14:51,Steven White,nazar88@example.org,507865,872871,Tesla Supercharger Lexy,67.13,41,26.85,12.08,,
2243,2026-08-29 17:58:14,Михайлина Засенко,louisperez@example.net,507996,873159,"Savanorių pr. 276, Kaunas",66.67,84,26.67,12.0,,
2244,2026-08-29 02:09:21,Terry Garcia,iherman@example.org,507862,872868,[Eone] Ia Disegno,72.58,17,29.03,13.06,,
2245,2026-09-01 03:42:23,Юстина Салій,brian74@example.net,507745,872634,AmericaWant AW00012,65.88,106,26.35,11.86,,
2246,2026-08-26 04:16:37,Brent Smith,czubko@example.net,507869,872878,Cepsa A Grobba,55.1,96,22.04,9.92,,
2247,2026-08-20 14:50:03,Розалія Сиротенко,christopher62@example.org,507818,872793,Parking Caravanas El Pueyo,15.5,98,6.2,2.79,,
2248,2026-09-06 11:22:14,Веніямин Сомко,dupliiandrii@example.net,507801,872768,Starlite Sunter Bisma,7.6,81,3.04,1.37,,
2249,2026-08-30 20:59:00,Богуслав Годунок,daniel74@example.net,507763,872670,Eldrive Liithuania Panemunės Baseinas,78.67,54,31.47,14.16,,
2250,2026-08-15 05:23:34,Юстим Єрченко,sheremetvenedykt@example.org,507919,872986,2898 - הרב אבא אבוחצירא (פרטי),54.33,95,21.73,9.78,,
2251,2026-08-08 23:25:14,Яків Вівчаренко,yavramchuk@example.org,507763,872662,Eldive Lithuania Panemunės Baseinas,68.72,68,27.49,12.37,,
2252,2026-08-24 18:35:49,пан Гліб Штокало,opanasvernyhora@example.net,507806,872775,Manises,43.52,13,17.41,7.83,,
2253,2026-08-24 15:28:48,Борислав Бабій,sbrown@example.org,508013,873188,Watanya: Assyut West RD ⛽,14.38,113,5.75,2.59,,
2254,2026-08-24 21:31:55,Ліза Ребрик,onyshchenkoiustyna@example.net,507737,872617,Calle Los Jazmines,15.01,76,6.0,2.7,,
2255,2026-09-06 12:03:14,Mitchell Bartlett,lesliegillespie@example.com,507742,872630,AmericaWant AW00009,59.85,38,23.94,10.77,,
2256,2026-08-23 05:34:06,Вобла Алла Валентинівна,aaronderkach@example.net,507828,872811,Museo Del Calzado Y De La Industria,39.42,114,15.77,7.1,,
2257,2026-09-06 22:19:41,Betty Williams,fedirhuz@example.net,507810,872784,Parkingg Parador De Cazotla,21.04,38,8.42,3.79,,
2258,2026-08-31 21:37:22,Петро Єрошенко,smithmichelle@example.net,507763,872671,Eldrive Lithuania Panemunės Baseinas,44.33,107,17.73,7.98,,
2259,2026-08-17 06:29:54,Joseph Palmer Jr.,danylenkovitalii@example.com,508004,873174,Plugi Prodc Viinikka,10.14,107,4.06,1.83,,
2260,2026-08-24 03:21:30,Janet Chan,petromoskal@example.net,507805,872773,Polytron Kudus,51.56,37,20.62,9.28,,
2261,2026-09-01 11:36:03,Christine Smith,nschultz@example.com,507746,872636,Energía  Nufri,26.52,86,10.61,4.77,,
2262,2026-08-24 11:13:15,Августин Чуприна,cbhydenko@example.com,508001,873171,Virta North Seurkuntatalo,68.8,88,27.52,12.38,,
2263,2026-08-22 06:06:34,Daniel Erickson,mtymchenko@example.org,507806,872774,Manises,29.83,96,11.93,5.37,,
2264,2026-08-26 08:48:36,Анастасія Кабаненко,galvanjeanette@example.net,508011,873186,Porto ELMInya Boardwalk 🏖️,41.42,53,16.57,7.46,,
2265,2026-09-05 00:28:10,Charles Stephenson,mcintyreelizabeth@example.org,507806,872776,Manisees,5.93,99,2.37,1.07,,
2266,2026-09-06 09:31:50,Аніта Килимник,mamchurmyron@example.net,507807,872781,C.C. Los Alcoress Evilla,10.8,13,4.32,1.94,,
2267,2026-09-04 08:26:53,Аарон Ребрик,khrystyna03@example.net,507827,872810,Spkluujb Upt Cawang 1,36.4,99,14.56,6.55,,
2268,2026-08-31 01:21:53,Travis Henson,barabashpavlo@example.org,507763,872676,Eldrive Lithuania Panemunės Baaseinas,43.4,113,17.36,7.81,,
2269,2026-08-29 22:22:23,Jennifer Carr,tymofiivermenych@example.net,508013,873188,Watanya: Assyut West RD ⛽,53.0,18,21.2,9.54,,
2270,2026-08-12 00:06:42,Miss Alexandra Kelly,joneskevin@example.net,507714,872553,Prääg Express Ladestelle,28.33,14,11.33,5.1,,
2271,2026-09-01 21:15:59,Wesley Medina,rozaliiadzyndra@example.net,507818,872793,Parking Caravanas El Pueyo,60.6,65,24.24,10.91,,
2272,2026-08-23 08:21:42,Петро Смик,petro35@example.net,507763,872676,Eldrivee Lithuania Panemunės Baseinas,,105,,,,
2273,2026-08-20 21:55:53,Madison Pierce,brandonhughes@example.org,507763,872672,Eldrive Lithuania Panemnuės Baseinas,,93,,,,
2274,2026-08-29 04:30:57,Derrick Perkins,kshukhevych@example.net,507990,873122,[eOne] Campera Almacen 1,8.17,59,3.27,1.47,,
2275,2026-08-12 05:42:42,David Barber,,507812,872786,Mercadona Centro Logístico Vitoria,43.44,84,17.38,7.82,,
2276,2026-09-06 16:10:46,John Crawford,miroshnychenkoerika@example.com,507779,872726,McDonald's - Gallagher Retail Park,13.39,24,5.36,2.41,,
2277,2026-09-05 21:53:58,Scott Lopez,vashchenko-zakharchenkosemen@example.net,999999,999999,Eldrive Lithuania Panemuės Baseinas,24.36,41,9.74,4.38,,
2278,2026-09-03 14:07:09,Catherine Campbell,xbaker@example.net,507738,872623,Gm  Oil,83.93,37,33.57,15.11,,
2279,2026-09-04 00:55:43,Christopher Long,rhaivoronskyi@example.net,507763,872672,Eldrive Lithuania Panemunės Baseinas,16.4,31,6.56,2.95,,
2280,2026-08-26 02:25:05,Богуслава Хоменко,snizhanastus@example.net,507725,872601,Gasólos Teruel,44.91,114,17.96,8.08,,
2281,2026-08-13 22:57:38,Ткач Варвара Семенівна,bianca53@example.org,507862,872868,[eOne] Via Disegno,54.45,26,21.78,9.8,,
2282,2026-08-25 21:09:04,Спас Алексеєнко,diukhymenko@example.com,507808,872782,Parque Comercial Alarzón (Burgos),61.2,68,24.48,11.02,,
2283,2026-09-07 09:21:27,Алла Гаврилів,onysym03@example.org,508011,873186,Porto ELMInya Boardwalk 🏖️,49.77,99,19.91,8.96,,
2284,2026-09-04 23:44:07,Омелян Бабій,,507825,872808,Calle Alfred Nóble,5.78,117,2.31,1.04,,
2285,2026-08-24 17:52:27,Богданна Лавренко,jonesjason@example.com,507736,872615,Calle Montalbán,31.12,80,12.45,5.6,,
2286,2026-08-13 18:58:13,пан Симон Акименко,,507779,872726,Mcdoald'S - Gallagher Retail Park,46.42,115,18.57,8.36,,
2287,2026-08-13 10:25:15,Станіслав Примаченко,david62@example.com,507815,872789,Inaclplas,12.03,66,4.81,2.17,,
2288,2026-08-19 10:11:10,Тетяна Чарниш,qbashpolchenko@example.org,507743,872632,AmericaWant AW00007,33.05,35,13.22,5.95,,
2289,2026-08-30 06:54:20,Тетяна Девдюк,snizhanagerega@example.net,507763,872671,Eldrive Lithuania Panemunės Baseinas,7.66,34,3.06,1.38,,
2290,2026-08-27 15:14:25,Людмила Гресь,iosyphaidamaka@example.com,507919,872977,2889 - הרב אבא אבוחצירא (פרטי),11.29,19,4.52,2.03,,
2291,2026-09-06 05:17:35,Орхип Михалюк,arkhymovychandrii@example.net,507958,873057,Hotel HCC St. Moritz,36.75,54,14.7,6.61,,
2292,2026-08-25 09:27:08,Тарас Фаренюк,cpushkar@example.com,507763,872668,Eldrive Lithuania Panemunės Baseinas,15.62,92,6.25,2.81,,
2293,2026-09-01 02:00:18,Златослава Арсенич,korolenkovolodymyra@example.net,507746,872635,Energía Nufri,50.4,20,20.16,9.07,,
2294,2026-08-22 23:44:22,пані Марія Івасюк,john21@example.org,507920,872991,2979 - משרדים,60.16,86,24.06,10.83,,
2295,2026-08-12 19:33:51,Michelle Valenzuela,ywallace@example.org,507919,872984,2898 - הרב אבא אבוחצירא (פרטי),69.05,62,27.62,12.43,,
2296,2026-08-15 12:35:58,Brian Garcia,oksana57@example.com,507863,872869,[EVE] Axion Cardona,21.01,81,8.4,3.78,,
2297,2026-08-23 18:54:52,Luis Wilson,meredith21@example.org,507932,873010,OLA: Sadat ⛽,18.4,113,7.36,3.31,,
2298,2026-08-30 18:02:13,Нестор Даценко,gary03@example.org,508012,873187,Porto ELMInya Club 🏓,13.37,77,5.35,2.41,,
2299,2026-09-02 22:40:44,пані Єлисавета Хмара,lauradyer@example.org,507763,872666,Eldrive Lithuania Panemunės Baseinas,,104,,,,
2300,2026-08-25 13:20:07,Охрім Наливайко,michael21@example.com,507919,872985,2898 - הרב אבא אבוחצירא (פרטי),61.52,37,24.61,11.07,,
2301,2026-08-13 09:16:30,Brian Hendricks,swu@example.net,507929,873006,Sligo Bus Depot,7.53,84,3.01,1.36,,
2302,2026-08-30 14:40:31,Rita Dawson,tverdokhlibvladyslav@example.org,507806,872777,Mainses,,116,,,,
2303,2026-08-11 21:47:59,Трохим Дараган,jeremiahwalton@example.org,508019,873196,Ayunt. Oolst Piscines,9.16,74,3.66,1.65,,
2304,2026-08-10 19:35:44,Соломія Чередник,trokhymtarasenko@example.org,507741,872629,AmericaWant AW00004,48.3,58,19.32,8.69,,
2305,2026-08-09 17:50:58,Ashley Simmons,boleslavzaika@example.net,507956,873053,Maxim Goup 💼,61.72,56,24.69,11.11,,
2306,2026-08-13 22:57:10,Frank Anderson,atsymbaliuk@example.net,507822,872802,Ayunt. Navalcarnero. Ciudad Deprtiva,74.68,61,29.87,13.44,,
2307,2026-08-20 11:42:55,Johnny Olson,hamiltonkendra@example.net,507919,872987,2898 - הרב אבא אבוחצירא (פרטי),62.13,111,24.85,11.18,,
2308,2026-09-04 10:33:29,Mallory Taylor,amandacook@example.net,507738,872624,GM Oil,69.14,97,27.66,12.45,,
2309,2026-08-24 17:10:01,Христина Яремчук,emiliia77@example.org,507745,872634,AmericaWant AW00012,32.16,63,12.86,5.79,,
2310,2026-08-31 01:52:05,Оксенія Зінкевич,hvlasenko@example.org,507920,872992,2979 - משרדים,70.19,69,28.08,12.63,,
2311,2026-08-28 07:27:02,Ада Забара,les78@example.net,507890,872915,A1: Shoouk 1 ⛽,11.41,0,4.56,2.05,,
2312,2026-08-17 16:41:33,Тереза Гуцуляк,vdovenkorostyslav@example.net,507919,872979,2898 - הרב אבא אבוחצירא (פרטי),76.59,56,30.64,13.79,,
2313,2026-08-27 20:25:22,Наталія Савенко,zradchenko@example.net,507763,872666,Eldrive Lithuania Panemunės Baseinas,48.81,40,19.52,8.79,,
2314,2026-09-07 11:01:21,Галина Франко,suzanne40@example.net,507921,872995,2979 - DC,70.38,114,28.15,12.67,,
2315,2026-08-30 11:19:44,Златослава Бандурка,demiantsymbal@example.com,507919,872983,2898 - הרב אבא אבוחצירא (פרטי),41.19,55,16.48,7.41,,
2316,2026-08-27 12:33:45,Галина Скиба,havryletszakhar@example.net,507763,872657,Eldrive Lithuania Panemunės Baseinas,,35,,,,
2317,2026-08-19 01:47:30,Єлисей Сиротенко,vira23@example.org,507763,872659,Eldrive Lithuania Panemunės Baseinas,47.11,14,18.84,8.48,,
2318,2026-08-22 03:49:52,Опанас Вакуленко,adamenkovalerii@example.com,507825,872808,Calle Alfred Nóbel,63.53,93,25.41,11.44,,
2319,2026-09-05 16:11:42,Sheila Johnson,parcher@example.org,508017,873193,Parking Via Augusta,11.53,61,4.61,2.08,,
2320,2026-09-03 17:03:25,David Smith,hupalotaras@example.com,507763,872676,Eldrive Lithuania Panemunės Baseinas,9.83,114,3.93,1.77,,
2321,2026-08-26 09:42:57,Clarence Manning,poltavetshavrylo@example.net,507746,872635,Energía Nufri,24.77,84,9.91,4.46,,
2322,2026-08-18 05:08:39,Nathan Wallace,antonkomar@example.org,507763,872671,Eldrive Lithuania Panemunės Baseinas,17.76,63,7.1,3.2,,
2323,2026-08-14 04:18:11,Данна Бараник,,507818,872793,Parking Caravanas El Pueyo,74.74,42,29.9,13.45,,
2324,2026-09-01 09:49:34,Валерій Гайворонський,tetiana23@example.org,508021,873198,Parking Nnespronceda,22.54,59,9.02,4.06,,
2325,2026-09-06 15:03:27,Олена Чумаченко,wiashchuk@example.org,508009,873181,Ionity Ionity Pudasjäärvi,83.07,47,33.23,14.95,,
2326,2026-09-07 07:45:43,Kathryn Fletcher,,508000,873170,Hotel Hotelli Omenaatarha,31.95,36,12.78,5.75,,
2327,2026-09-06 03:26:46,Denise Davis,romankhomenko@example.org,507826,872809,Mercacetro,19.57,107,7.83,3.52,,
2328,2026-08-25 12:53:51,Beth Lewis,anzhelaieremenko@example.com,507866,872874,Mobive | La Sotuerraine | Rue Des Fossés Des Canards,-15.5,24,-6.2,-2.79,,
2329,2026-08-30 20:58:56,Єлисавета Василевич,russellrandy@example.org,508013,873188,Watanya: Assyut West RD ⛽,57.7,105,23.08,10.39,,
2330,2026-08-23 02:05:04,Matthew Sullivan,iustyna93@example.com,507959,873058,"Syvlos Gatvė 8, Vilnius",44.86,70,17.94,8.07,,
2331,2026-08-15 03:35:47,Robert Lucas,lkelly@example.org,507820,872799,Carrefourr Lucena (Endesa),49.43,30,19.77,8.9,,
2332,2026-08-14 08:51:17,Василина Василевич,borysriabovil@example.org,507919,872986,2898 - הרב אבא אבוחצירא (פרטי),62.54,55,25.02,11.26,,
2333,2026-08-23 11:19:46,Sarah Johnson,petrenkookseniia@example.net,507930,873007,Galway Bus Depot,23.28,78,9.31,4.19,,
2334,2026-08-17 12:47:54,Brian Lewis,yvivcharenko@example.net,508016,873192,Ford Tarragona,84.71,15,33.88,15.25,,
2335,2026-08-15 12:13:50,Данило Єресько,zlatoslavaiarema@example.net,507919,872980,2898 - הרב אבא אבוחירא (פרטי),82.98,47,33.19,14.94,,
2336,2026-08-28 22:49:11,Азар Кальченко,baranmakar@example.org,507763,872664,Eldirve Lithuania Panemunės Baseinas,57.03,71,22.81,10.27,,
2337,2026-09-05 13:14:01,Kelly Williams,harveyphilip@example.org,507763,872668,Eldrive Lithuania Panemunės Baseinas,20.96,95,8.38,3.77,,
2338,2026-08-29 04:24:43,Ernest Harding,volodymyrprokopovych@example.com,508001,873171,Virta north Seurakuntatalo,59.42,71,23.77,10.7,,
2339,2026-09-01 06:32:52,Мазур Ігор Микитович,izhakevychspas@example.net,507806,872776,Manies,10.78,91,4.31,1.94,,
2340,2026-09-04 14:03:22,Софія Рудько,zskinner@example.com,507919,872980,2898 - הרב אבא אבוחצירא (פרטי),7.45,87,2.98,1.34,,
2341,2026-09-01 10:00:37,Артем Перепелиця,ssheremet@example.com,507919,872985,2898 - הרב אבא אבוחצירא (פרטי),25.61,83,10.24,4.61,,
2342,2026-08-15 10:59:36,Kathy Shaw,hunkobohdanna@example.com,507807,872780,C.C. Los Alcore Sevilla,42.01,55,16.8,7.56,,
2343,2026-08-23 22:02:54,Сніжана Щербак,bruce94@example.com,507895,872922,Comharchumann Forbartha Chorca Dhuibhne,74.46,22,29.78,13.4,,
2344,2026-08-11 05:59:51,Данна Шведченко,alexanderryan@example.org,507829,872812,Wesco Reed City,63.17,104,25.27,11.37,,
2345,2026-08-09 02:42:05,Арсен Ісаєнко,jenniferbradley@example.com,507919,872986,2898 - הרב אבא אבוחצירא ((פרטי),64.42,103,25.77,11.6,,
2346,2026-08-15 06:36:38,Онисим Даниленко,nataliia96@example.org,507890,872915,A1: Shorouk 1 ⛽,39.04,12,15.62,7.03,,
2347,2026-08-27 06:51:48,Воблий Кирило Соломонович,davidjackson@example.org,507919,872976,2898 - הרב אבא אבוחצירא (פרטי),32.67,103,13.07,5.88,,
2348,2026-08-28 12:12:43,Carlos Carter,davistanya@example.com,507763,872663,Eldrive Lithuania Panemunės Baseinas,34.68,15,13.87,6.24,,
2349,2026-08-28 19:46:50,Micheal Vega,iokhrymovych@example.net,507824,872805,Ayunt. Sevilla. Calle José Velázquez Sánchez (Eranovum),84.01,102,33.6,15.12,,
2350,2026-09-01 08:54:44,Богуслава Дашенко,joseph21@example.net,999999,999999,2898 - הרב אבא אוחצירא (פרטי),8.21,17,3.28,1.48,,
2351,2026-08-12 15:51:15,Adrian Miranda,rduplii@example.net,507824,872805,Ayunt. Sevilla. Calle José Velázquez Sánchez (Ranovum),74.36,53,29.74,13.38,,
2352,2026-08-19 08:28:17,Tracy Harrington,omykhailiuk@example.org,507813,872787,Caprabo Mollerussa,51.29,118,20.52,9.23,,
2353,2026-08-10 05:37:43,Чумаченко Маруся Валентинівна,barrettashley@example.com,507866,872872,Mobive | La Souterraine | Rue des Fossés des Canards,40.09,116,16.04,7.22,,
2354,2026-08-19 13:29:51,Douglas Cox,jamesmorgan@example.org,507771,872713,ЖК Сколково Уан,63.02,117,25.21,11.34,,
2355,2026-08-16 19:30:49,Роксолана Комар,iukhym25@example.net,507920,872991,297 9- משרדים,43.93,42,17.57,7.91,,
2356,2026-09-05 02:33:59,Pamela Ramos,violetta33@example.org,507746,872636,Enegría Nufri,74.87,90,29.95,13.48,,
2357,2026-09-04 08:00:48,добродій Леонід Бабариченко,stacyjohnson@example.net,507763,872662,Eldrive Lithuania Panemunės Baesinas,77.06,84,30.82,13.87,,
2358,2026-09-05 10:47:46,Jennifer Vincent,deisunsvitlana@example.com,507763,872660,Eldrie Lithuania Panemunės Baseinas,38.74,86,15.5,6.97,,
2359,2026-08-21 15:38:57,пані Маруся Сімашкевич,ujohnson@example.com,507763,872662,Eldrive Lithuania Panemunės Baseinas,27.15,59,10.86,4.89,,
2360,2026-09-03 23:03:44,Леопольд Чміль,yosborne@example.net,507919,872980,28998 - הרב אבא אבוחצירא (פרטי),52.39,20,20.96,9.43,,
2361,2026-08-30 01:45:55,Wendy Williams,drivera@example.com,507763,872663,Eldrive Lithuania Panemunės Baseinas,77.99,104,31.2,14.04,,
2362,2026-08-29 06:52:38,Вʼячеслав Ажажа,stacey53@example.com,507866,872872,Mobive | La Souterraine | Rue Des Fossés  Des Canards,21.85,37,8.74,3.93,,
